Frame,Latency_ms
1873,29.6183
1874,25.2544
1875,26.2553
1876,25.8306
1877,29.8786
1878,26.2304
1879,24.5685
1880,26.8666
1881,27.0004
1882,24.4930
1883,28.6536
1884,24.7009
1885,25.1066
1886,26.3847
1887,29.7151
1888,25.3297
1889,27.4108
1890,24.8534
1891,25.8946
1892,27.2643
1893,27.4213
1894,26.5985
1895,26.5041
1896,26.2912
1897,27.3336
1898,24.4383
1899,26.4112
1900,26.4851
1901,27.5854
1902,26.5280
1903,24.4315
1904,32.6098
1905,26.3749
1906,25.1210
1907,27.8336
1908,24.6906
1909,26.9879
1910,26.6023
1911,27.4441
1912,24.5806
1913,28.1877
1914,24.1874
1915,24.9952
1916,23.6807
1917,24.0341
1918,28.4364
1919,25.9500
1920,25.4337
1921,24.6814
1922,27.1396
1923,24.9338
1924,26.2804
1925,26.1654
1926,26.7712
1927,28.3403
1928,29.9466
1929,30.2928
1930,27.6882
1931,29.2274
1932,32.1951
1933,27.2656
1934,26.0328
1935,28.8294
1936,29.8119
1937,27.4224
1938,32.5426
1939,26.7599
1940,25.4900
1941,26.1769
1942,27.3413
1943,30.0042
1944,24.3730
1945,27.5048
1946,26.1073
1947,29.0961
1948,27.5252
1949,29.5086
1950,25.6644
1951,26.2887
1952,37.8696
1953,27.8427
1954,25.6634
1955,29.8141
1956,25.5280
1957,26.1673
1958,27.3927
1959,29.9792
1960,26.4638
1961,27.5097
1962,30.2266
1963,28.1140
1964,27.8886
1965,24.9897
1966,25.6579
1967,27.4527
1968,29.1433
1969,29.0834
1970,28.7151
1971,27.6221
1972,25.6998
1973,33.0672
1974,28.1561
1975,25.9055
1976,26.8096
1977,28.5451
1978,29.6782
1979,27.1339
1980,24.8322
1981,25.7452
1982,25.6968
1983,24.8769
1984,24.5680
1985,23.6977
1986,25.0580
1987,24.8991
1988,24.7647
1989,25.1859
1990,24.4289
1991,25.5859
1992,25.5680
1993,25.5467
1994,26.2150
1995,25.2179
1996,24.6858
1997,33.6610
1998,25.0555
1999,25.0127
2000,30.2757
2001,26.3151
2002,26.5461
2003,33.6074
2004,24.6114
2005,24.5431
2006,25.8485
2007,27.1514
2008,24.5096
2009,26.1157
2010,26.5853
2011,26.3347
2012,26.4268
2013,24.0944
2014,23.1988
2015,26.2909
2016,24.1897
2017,24.8960
2018,24.5697
2019,26.3681
2020,23.2397
2021,24.4082
2022,25.6734
2023,26.7224
2024,23.3591
2025,24.6074
2026,23.6731
2027,25.7055
2028,25.6512
2029,26.0089
2030,25.6226
2031,25.1002
2032,24.2077
2033,26.2297
2034,25.2030
2035,26.2717
2036,29.6371
2037,24.9331
2038,24.4139
2039,25.6097
2040,24.5300
2041,24.3840
2042,27.5005
2043,25.4838
2044,25.1713
2045,23.7859
2046,25.9804
2047,24.3318
2048,26.5365
2049,24.4756
2050,23.7095
2051,25.4238
2052,23.8177
2053,28.3699
2054,26.5320
2055,25.7943
2056,25.7560
2057,26.9375
2058,25.3781
2059,24.8818
2060,25.2101
2061,24.2020
2062,25.8153
2063,27.2992
2064,23.8929
2065,26.9044
2066,29.7367
2067,27.2704
2068,25.8860
2069,26.2187
2070,24.2541
2071,27.3974
2072,24.3625
2073,25.1376
2074,24.1505
2075,25.3518
2076,24.6303
2077,25.2623
2078,26.7927
2079,24.9584
2080,23.6836
2081,22.5241
2082,25.2909
2083,25.7378
2084,23.5222
2085,25.1099
2086,24.2871
2087,27.0490
2088,22.7223
2089,26.7861
2090,25.0825
2091,25.7165
2092,25.2284
2093,31.3253
2094,24.2360
2095,24.8396
2096,24.7193
2097,24.9111
2098,24.6155
2099,24.0188
2100,23.7024
2101,25.4940
2102,24.5908
2103,24.4017
2104,24.9262
2105,24.1163
2106,26.1353
2107,24.6394
2108,25.8166
2109,24.5647
2110,27.6336
2111,23.6160
2112,24.5119
2113,24.5192
2114,25.6532
2115,26.5239
2116,27.2291
2117,25.6381
2118,24.4997
2119,24.7590
2120,30.9831
2121,25.0676
2122,25.8154
2123,25.5675
2124,24.3608
2125,25.4756
2126,25.7905
2127,24.7597
2128,25.4282
2129,24.5618
2130,24.2143
2131,26.6719
2132,23.7383
2133,26.0487
2134,24.6450
2135,26.8667
2136,31.3956
2137,25.2098
2138,24.3930
2139,27.2173
2140,25.4042
2141,24.7352
2142,24.0767
2143,25.0708
2144,24.7033
2145,25.7784
2146,23.9256
2147,26.4744
2148,25.2292
2149,25.6243
2150,25.6990
2151,24.0836
2152,23.7092
2153,24.3345
2154,23.2012
2155,23.8280
2156,25.0818
2157,25.7816
2158,23.5055
2159,25.0763
2160,27.8912
2161,25.1640
2162,24.2694
2163,25.9976
2164,26.9991
2165,24.2095
2166,25.5755
2167,26.0193
2168,27.3159
2169,25.7314
2170,27.8062
2171,25.2998
2172,25.3320
2173,27.6001
2174,25.4590
2175,26.7560
2176,24.1898
2177,28.3372
2178,25.1729
2179,26.5722
2180,25.5276
2181,24.5253
2182,27.8802
2183,26.6742
2184,23.1493
2185,24.4858
2186,27.2936
2187,24.8586
2188,23.7898
2189,28.2248
2190,24.7148
2191,24.4406
2192,26.2442
2193,30.2874
2194,29.4115
2195,27.2851
2196,24.8326
2197,23.2418
2198,25.2310
2199,26.6547
2200,23.6952
2201,25.0272
2202,24.7339
2203,24.2525
2204,25.2886
2205,25.0312
2206,23.8647
2207,24.7242
2208,23.0073
2209,24.3524
2210,23.3236
2211,24.3765
2212,26.6830
2213,27.9054
2214,25.4472
2215,25.0846
2216,23.5925
2217,23.1934
2218,27.4622
2219,25.3198
2220,24.8380
2221,26.6674
2222,26.0274
2223,25.5474
2224,24.7774
2225,25.3116
2226,26.1434
2227,26.6386
2228,26.2915
2229,25.0923
2230,25.5397
2231,26.9948
2232,25.2992
2233,26.0577
2234,25.7082
2235,23.5403
2236,26.9759
2237,31.8758
2238,23.5887
2239,26.2306
2240,29.2900
2241,26.0937
2242,26.5051
2243,26.5873
2244,24.4164
2245,26.1446
2246,24.8007
2247,27.4122
2248,24.5431
2249,25.0055
2250,25.4493
2251,26.4732
2252,24.5153
2253,25.2725
2254,26.1106
2255,26.3327
2256,26.9645
2257,25.4032
2258,24.9677
2259,28.1077
2260,27.3043
2261,25.6997
2262,24.4269
2263,27.3790
2264,23.8088
2265,24.2976
2266,24.2919
2267,24.5544
2268,24.6045
2269,25.2137
2270,24.5415
2271,25.9165
2272,25.5712
2273,26.1055
2274,25.2306
2275,26.1089
2276,25.2299
2277,23.0043
2278,25.2879
2279,24.8560
2280,26.1911
2281,25.8273
2282,24.7890
2283,26.4017
2284,24.5746
2285,24.6219
2286,23.9508
2287,26.5653
2288,25.3938
2289,24.2295
2290,23.9477
2291,24.1703
2292,25.2892
2293,24.6516
2294,25.8607
2295,25.0390
2296,23.9910
2297,24.8676
2298,23.6565
2299,26.0200
2300,26.9252
2301,25.5699
2302,27.5673
2303,27.1605
2304,24.8981
2305,27.8617
2306,24.8032
2307,25.6225
2308,24.5848
2309,25.5616
2310,25.9869
2311,27.7000
2312,26.8913
2313,26.7322
2314,25.6285
2315,26.6636
2316,26.6813
2317,25.7072
2318,25.2469
2319,26.0049
2320,25.0034
2321,26.1574
2322,23.6329
2323,28.5781
2324,25.7915
2325,26.5023
2326,24.7048
2327,26.5447
2328,26.5818
2329,24.8017
2330,26.3092
2331,25.4514
2332,25.4489
2333,27.4560
2334,26.4960
2335,26.2084
2336,25.2811
2337,23.5918
2338,23.6553
2339,26.5174
2340,26.7680
2341,27.3877
2342,26.3042
2343,28.9422
2344,24.5281
2345,27.4715
2346,27.8319
2347,25.8333
2348,27.8256
2349,28.9648
2350,25.5077
2351,26.1768
2352,27.4618
2353,25.5478
2354,24.3542
2355,25.0431
2356,25.4176
2357,25.2524
2358,27.4508
2359,25.7151
2360,25.6588
2361,26.6203
2362,24.9973
2363,25.3190
2364,24.9221
2365,32.7844
2366,25.1155
2367,26.2861
2368,25.9481
2369,26.5773
2370,24.2311
2371,25.4842
2372,26.9019
2373,26.6051
2374,25.7166
2375,25.8003
2376,28.2248
2377,23.5963
2378,26.5962
2379,26.3360
2380,26.4393
2381,26.2767
2382,26.5250
2383,25.8947
2384,25.1985
2385,23.9071
2386,24.5783
2387,25.4337
2388,25.2305
2389,24.5260
2390,26.0071
2391,26.6141
2392,24.0990
2393,25.4668
2394,28.8593
2395,24.6401
2396,23.3915
2397,22.6163
2398,24.7488
2399,24.6856
2400,25.5587
2401,26.9582
2402,24.9256
2403,24.9079
2404,24.2293
2405,25.3448
2406,23.8430
2407,26.1980
2408,24.6163
2409,23.7078
2410,24.4989
2411,25.5511
2412,24.9459
2413,23.4400
2414,23.3400
2415,23.8796
2416,23.8727
2417,23.8375
2418,22.0585
2419,24.7830
2420,25.4683
2421,24.5594
2422,23.5045
2423,26.2317
2424,25.9189
2425,24.4284
2426,24.5545
2427,23.5199
2428,25.9058
2429,25.9166
2430,26.0266
2431,26.9850
2432,27.1514
2433,25.5626
2434,25.4112
2435,26.2778
2436,24.3913
2437,26.5155
2438,26.0454
2439,26.6368
2440,24.6602
2441,26.3134
2442,25.2097
2443,27.0931
2444,24.2836
2445,27.2917
2446,26.4776
2447,23.6772
2448,26.4548
2449,26.6281
2450,24.1593
2451,25.7707
2452,26.3522
2453,25.3897
2454,23.0609
2455,25.2899
2456,23.7842
2457,25.6068
2458,24.9886
2459,25.3594
2460,26.0388
2461,25.7591
2462,25.6862
2463,25.7164
2464,25.3782
2465,26.3619
2466,25.7155
2467,24.6547
2468,26.0270
2469,33.3521
2470,25.6921
2471,25.7885
2472,26.2899
2473,24.6133
2474,28.3969
2475,24.8352
2476,25.7416
2477,26.8840
2478,26.0765
2479,28.9460
2480,26.9123
2481,28.1749
2482,24.5458
2483,26.9000
2484,24.1412
2485,25.7664
2486,25.6111
2487,26.2221
2488,24.6989
2489,26.4318
2490,24.6721
2491,26.2522
2492,24.7916
2493,23.9843
2494,25.0635
2495,29.1555
2496,24.7815
2497,25.2125
2498,24.5026
2499,25.1370
2500,25.0041
2501,25.7901
2502,25.8234
2503,25.7526
2504,25.2134
2505,25.7101
2506,23.9214
2507,25.0414
2508,26.0583
2509,25.5619
2510,24.3070
2511,26.9704
2512,24.7875
2513,27.6853
2514,25.0152
2515,25.3382
2516,23.2588
2517,23.7691
2518,26.2055
2519,23.7225
2520,24.4515
2521,24.6636
2522,25.7577
2523,27.1847
2524,25.2680
2525,27.0574
2526,24.2616
2527,23.8667
2528,24.8412
2529,26.2978
2530,26.3759
2531,25.1106
2532,25.6826
2533,26.3376
2534,25.0813
2535,25.1112
2536,25.6291
2537,25.2397
2538,25.7789
2539,24.6376
2540,25.9018
2541,24.8241
2542,26.0062
2543,27.1259
2544,26.0673
2545,24.3997
2546,24.5333
2547,27.3543
2548,25.3798
2549,25.5375
2550,23.6824
2551,25.8515
2552,25.4728
2553,25.9975
2554,24.9523
2555,25.3529
2556,24.5120
2557,25.5215
2558,24.9425
2559,26.3224
2560,24.5621
2561,26.1068
2562,24.0207
2563,25.9097
2564,26.7338
2565,25.8862
2566,25.8282
2567,26.7216
2568,25.0381
2569,24.1722
2570,25.9884
2571,24.9087
2572,24.0982
2573,27.0180
2574,25.9039
2575,25.3006
2576,26.0302
2577,24.7291
2578,26.5640
2579,28.0383
2580,23.9434
2581,25.0741
2582,24.3426
2583,26.6505
2584,25.4623
2585,24.8239
2586,25.9768
2587,25.4427
2588,25.7746
2589,23.4754
2590,24.2036
2591,24.8003
2592,23.5914
2593,24.5060
2594,23.7962
2595,25.3488
2596,24.8504
2597,31.4291
2598,25.5395
2599,24.8491
2600,25.1028
2601,23.9795
2602,24.2830
2603,24.9351
2604,24.4098
2605,28.2835
2606,25.5575
2607,24.6202
2608,24.2172
2609,23.0087
2610,25.1427
2611,25.4650
2612,24.7334
2613,25.5067
2614,24.2709
2615,26.0582
2616,24.9836
2617,25.3345
2618,26.3474
2619,26.6968
2620,24.9451
2621,24.4747
2622,25.3467
2623,25.3491
2624,25.7480
2625,24.2514
2626,24.8227
2627,25.1244
2628,25.4860
2629,25.8959
2630,24.3661
2631,26.5767
2632,24.6160
2633,27.6798
2634,23.1570
2635,24.6520
2636,25.1593
2637,25.2757
2638,24.8140
2639,25.3991
2640,26.1540
2641,25.7352
2642,24.6909
2643,25.8485
2644,25.4597
2645,24.3996
2646,23.3884
2647,27.1652
2648,26.3287
2649,24.0304
2650,24.5249
2651,25.6505
2652,25.4437
2653,24.8033
2654,23.9958
2655,26.8271
2656,27.9641
2657,26.0092
2658,23.3313
2659,24.5641
2660,26.6225
2661,24.2637
2662,25.7900
2663,25.5720
2664,25.6243
2665,25.4744
2666,25.4457
2667,25.7964
2668,24.2921
2669,25.8044
2670,24.4785
2671,22.4261
2672,25.7915
2673,27.2590
2674,23.3831
2675,25.1014
2676,25.4989
2677,26.3729
2678,24.2433
2679,26.4598
2680,25.5839
2681,25.3176
2682,23.6380
2683,27.2145
2684,25.5378
2685,27.0891
2686,26.8219
2687,24.4855
2688,27.3162
2689,23.9535
2690,24.6728
2691,25.9645
2692,24.4146
2693,25.0107
2694,26.1260
2695,23.3639
2696,23.3215
2697,25.4155
2698,25.1426
2699,24.6603
2700,31.9705
2701,24.3174
2702,25.0205
2703,25.2487
2704,24.5308
2705,23.4803
2706,23.9161
2707,25.2225
2708,24.2336
2709,24.0133
2710,24.8830
2711,26.2127
2712,23.0958
2713,23.6621
2714,24.1898
2715,24.1295
2716,26.0158
2717,24.8667
2718,22.6074
2719,24.6564
2720,24.9159
2721,24.9100
2722,25.3166
2723,24.7944
2724,23.6325
2725,24.2962
2726,24.4123
2727,24.1199
2728,24.0256
2729,23.7678
2730,24.0293
2731,25.5854
2732,22.8725
2733,24.3270
2734,24.9139
2735,25.3341
2736,24.2647
2737,24.7157
2738,27.1401
2739,24.6950
2740,25.4752
2741,25.6974
2742,24.0657
2743,27.2240
2744,23.7669
2745,27.1013
2746,23.6281
2747,25.9858
2748,23.2409
2749,24.7907
2750,24.2075
2751,25.7777
2752,23.7085
2753,26.9661
2754,24.6607
2755,26.0881
2756,24.8858
2757,25.3126
2758,24.3020
2759,23.9086
2760,25.6727
2761,24.0348
2762,24.2492
2763,22.5603
2764,23.7208
2765,23.0996
2766,23.9483
2767,24.9419
2768,25.3177
2769,23.4980
2770,25.0000
2771,24.3306
2772,24.2092
2773,24.7081
2774,25.7158
2775,24.3427
2776,25.6369
2777,24.7709
2778,24.2113
2779,24.5201
2780,28.3042
2781,26.8700
2782,28.3991
2783,24.6679
2784,23.5497
2785,26.3872
2786,25.9733
2787,26.2917
2788,25.5722
2789,26.2905
2790,24.6819
2791,24.8093
2792,23.2328
2793,24.0288
2794,24.7033
2795,26.8567
2796,23.8954
2797,25.0791
2798,22.8121
2799,25.5940
2800,24.2542
2801,26.0942
2802,24.9726
2803,26.0576
2804,24.2395
2805,24.6921
2806,24.9780
2807,27.1079
2808,23.9830
2809,25.4407
2810,25.2724
2811,25.7584
2812,24.5800
2813,30.7288
2814,23.8830
2815,24.7769
2816,26.8176
2817,24.9248
2818,26.2645
2819,23.8122
2820,24.4326
2821,22.8442
2822,25.5644
2823,23.8224
2824,24.9135
2825,24.0748
2826,25.3825
2827,25.3341
2828,25.2689
2829,25.9683
2830,32.5769
2831,27.7123
2832,24.2285
2833,23.8901
2834,27.5499
2835,27.2761
2836,25.0004
2837,27.2173
2838,25.3631
2839,26.4139
2840,24.7045
2841,26.8806
2842,23.8471
2843,25.8698
2844,24.8678
2845,23.4855
2846,24.5335
2847,26.3607
2848,24.6612
2849,26.5502
2850,24.8129
2851,26.2424
2852,27.1135
2853,25.4706
2854,26.3575
2855,26.8985
2856,25.7876
2857,26.7232
2858,29.9937
2859,27.0690
2860,25.3763
2861,26.1538
2862,25.7943
2863,24.2587
2864,25.4830
2865,24.1075
2866,25.9100
2867,24.5345
2868,23.2122
2869,24.7866
2870,24.2064
2871,26.5562
2872,25.1643
2873,26.3153
2874,25.3982
2875,24.8208
2876,24.9624
2877,26.6850
2878,25.0670
2879,24.6603
2880,25.3149
2881,26.2876
2882,25.9341
2883,24.6449
2884,25.5189
2885,27.2355
2886,26.3762
2887,25.2319
2888,25.9505
2889,26.9517
2890,26.0185
2891,23.3128
2892,24.7419
2893,23.6574
2894,25.0687
2895,23.5219
2896,24.9395
2897,25.1149
2898,26.9463
2899,24.4099
2900,25.9625
2901,24.1799
2902,26.5323
2903,25.7977
2904,25.4520
2905,25.0618
2906,25.0813
2907,24.4139
2908,25.2053
2909,25.5343
2910,24.7879
2911,25.9698
2912,24.4112
2913,23.2744
2914,23.6865
2915,25.7523
2916,24.0826
2917,25.8601
2918,23.9225
2919,25.1274
2920,23.5592
2921,26.0604
2922,24.1166
2923,25.8651
2924,23.3122
2925,24.1778
2926,26.3068
2927,24.5249
2928,23.2318
2929,24.8621
2930,24.6178
2931,25.7310
2932,23.4296
2933,25.0781
2934,23.4891
2935,24.4766
2936,23.6103
2937,24.0899
2938,24.3143
2939,25.2147
2940,31.9307
2941,23.4048
2942,26.5033
2943,25.3500
2944,23.7708
2945,23.4092
2946,25.7614
2947,25.9165
2948,25.2120
2949,24.7428
2950,25.2543
2951,25.7820
2952,24.0756
2953,26.7055
2954,25.3790
2955,27.3036
2956,28.2232
2957,27.9179
2958,29.3177
2959,29.2953
2960,30.1239
2961,32.4962
2962,32.2110
2963,30.9906
2964,31.5799
2965,34.1925
2966,34.6915
2967,34.7287
2968,34.7306
2969,35.6448
2970,34.2618
2971,37.4716
2972,33.3046
2973,37.4329
2974,35.1493
2975,36.6982
2976,38.0574
2977,38.2831
2978,37.2101
2979,38.3344
2980,37.5615
2981,39.8499
2982,38.0713
2983,38.3060
2984,39.4456
2985,41.5205
2986,39.2998
2987,38.2719
2988,38.5740
2989,40.1172
2990,39.2212
2991,40.3974
2992,38.1664
2993,39.1950
2994,41.4012
2995,37.5518
2996,39.5633
2997,36.6596
2998,38.1271
2999,39.7593
3000,38.7311
3001,38.0416
3002,44.3197
3003,39.2061
3004,39.7548
3005,36.6162
3006,38.7096
3007,37.5074
3008,37.5767
3009,36.2259
3010,37.0769
3011,37.8525
3012,39.1857
3013,39.1021
3014,36.4936
3015,74.8830
3016,69.1206
3017,44.6940
3018,44.6035
3019,42.9082
3020,40.0895
3021,39.7214
3022,40.1720
3023,40.4843
3024,41.1614
3025,41.7364
3026,41.5914
3027,37.3386
3028,39.0796
3029,48.4314
3030,39.2713
3031,36.6505
3032,37.6611
3033,38.5659
3034,38.6467
3035,39.7966
3036,37.8435
3037,37.3311
3038,39.4102
3039,40.0403
3040,39.5937
3041,38.5525
3042,38.6872
3043,39.9214
3044,38.9963
3045,41.3097
3046,40.6754
3047,38.9325
3048,39.7149
3049,37.8916
3050,37.7872
3051,38.3893
3052,35.9644
3053,37.6765
3054,36.3168
3055,35.7515
3056,37.1063
3057,36.1061
3058,37.6932
3059,37.0214
3060,35.6700
3061,35.1107
3062,35.4064
3063,40.8465
3064,40.2471
3065,38.3528
3066,42.3090
3067,40.3912
3068,38.6842
3069,37.5082
3070,41.4388
3071,38.1446
3072,39.3778
3073,39.1573
3074,40.9585
3075,37.2239
3076,38.5433
3077,39.5982
3078,37.1190
3079,36.3406
3080,38.8391
3081,35.9303
3082,37.4975
3083,38.3004
3084,40.5997
3085,39.4248
3086,39.7898
3087,39.3448
3088,37.2436
3089,36.2740
3090,36.7909
3091,38.0560
3092,40.0478
3093,40.4398
3094,40.1907
3095,44.2298
3096,38.1351
3097,38.5634
3098,40.3910
3099,38.6986
3100,44.3871
3101,38.8716
3102,41.8001
3103,36.1055
3104,35.3278
3105,35.7545
3106,39.0432
3107,37.2253
3108,38.8769
3109,38.3106
3110,37.6697
3111,37.1396
3112,36.8444
3113,38.6500
3114,41.3413
3115,39.6016
3116,37.6603
3117,36.6577
3118,37.4635
3119,38.4856
3120,36.6281
3121,34.5872
3122,35.7579
3123,33.5474
3124,41.1432
3125,38.4525
3126,42.2202
3127,34.7709
3128,37.7898
3129,33.6539
3130,38.4016
3131,36.4475
3132,37.3950
3133,37.4128
3134,34.5221
3135,34.6425
3136,35.6517
3137,37.6238
3138,42.3920
3139,37.8120
3140,34.5152
3141,35.0438
3142,35.3354
3143,38.9606
3144,37.0876
3145,37.7132
3146,35.3305
3147,35.0940
3148,35.7489
3149,35.5914
3150,35.8273
3151,37.3947
3152,35.3599
3153,37.7109
3154,35.7669
3155,33.9880
3156,36.6595
3157,36.0238
3158,38.7543
3159,67.3201
3160,38.2220
3161,37.2990
3162,35.8712
3163,35.5311
3164,37.8021
3165,38.3466
3166,36.3289
3167,36.6731
3168,37.2731
3169,35.7667
3170,39.1108
3171,39.9179
3172,34.7608
3173,37.7666
3174,35.2043
3175,38.7716
3176,37.1877
3177,35.7895
3178,37.7410
3179,39.5183
3180,35.8681
3181,38.5806
3182,36.4990
3183,39.4501
3184,37.0567
3185,36.9392
3186,37.4176
3187,36.0994
3188,34.4827
3189,34.1560
3190,34.5331
3191,36.8686
3192,43.8661
3193,40.0654
3194,40.3783
3195,37.6974
3196,37.4078
3197,36.0915
3198,37.7487
3199,39.5712
3200,40.8171
3201,39.4917
3202,40.2492
3203,38.3700
3204,35.4284
3205,41.1718
3206,35.0004
3207,41.0713
3208,36.4963
3209,37.3069
3210,40.5143
3211,36.7968
3212,35.0788
3213,34.5845
3214,39.7132
3215,38.1346
3216,38.4214
3217,37.1830
3218,37.7661
3219,37.1115
3220,37.3058
3221,34.0691
3222,39.1380
3223,35.4467
3224,38.3602
3225,37.0481
3226,35.0953
3227,37.1281
3228,33.6690
3229,36.7251
3230,32.6386
3231,36.4582
3232,33.8822
3233,35.0058
3234,37.3379
3235,36.0735
3236,33.7964
3237,34.7027
3238,34.9913
3239,72.4219
3240,39.3539
3241,43.1842
3242,35.5446
3243,36.2810
3244,34.7847
3245,36.2692
3246,35.1611
3247,36.4958
3248,36.2533
3249,36.1304
3250,37.1340
3251,38.4323
3252,36.1755
3253,34.6579
3254,34.8248
3255,33.1186
3256,34.4899
3257,33.1466
3258,35.7607
3259,37.7045
3260,42.1435
3261,34.1500
3262,37.1906
3263,34.5231
3264,35.7379
3265,35.9590
3266,34.4659
3267,33.0992
3268,34.3049
3269,34.0172
3270,38.1809
3271,37.5048
3272,33.1724
3273,36.7792
3274,34.3371
3275,33.4284
3276,37.5889
3277,30.9951
3278,34.8635
3279,32.8420
3280,31.2467
3281,32.8967
3282,34.3686
3283,33.4282
3284,32.3024
3285,35.9018
3286,35.1405
3287,34.7701
3288,32.4418
3289,35.3436
3290,33.6146
3291,34.2946
3292,34.4419
3293,33.4298
3294,35.2598
3295,33.7377
3296,33.1744
3297,36.9626
3298,33.8787
3299,34.8778
3300,34.1318
3301,35.4190
3302,33.5416
3303,33.2621
3304,39.7009
3305,37.6173
3306,41.1739
3307,34.9611
3308,35.7026
3309,40.5967
3310,34.8115
3311,36.4707
3312,38.6130
3313,35.3570
3314,35.5940
3315,34.3195
3316,38.8316
3317,34.5096
3318,35.8457
3319,34.3690
3320,35.6627
3321,34.5898
3322,36.7179
3323,36.4851
3324,35.6462
3325,34.1607
3326,35.0688
3327,32.6923
3328,38.6991
3329,34.9954
3330,32.8935
3331,35.2245
3332,32.5353
3333,35.8573
3334,32.3925
3335,38.5794
3336,33.1250
3337,32.7011
3338,35.0511
3339,33.6411
3340,36.6613
3341,35.2684
3342,36.8580
3343,33.4218
3344,35.9091
3345,34.0707
3346,34.3520
3347,40.9002
3348,38.0764
3349,36.6742
3350,35.3329
3351,40.5866
3352,34.0863
3353,44.7545
3354,39.1383
3355,34.8715
3356,35.0341
3357,35.9596
3358,34.4126
3359,34.2962
3360,33.5961
3361,36.5237
3362,37.7708
3363,33.5393
3364,37.6219
3365,33.0518
3366,38.9401
3367,34.5235
3368,35.6336
3369,33.4954
3370,33.9686
3371,33.5936
3372,37.6363
3373,34.0890
3374,35.0286
3375,35.0958
3376,37.1818
3377,33.1404
3378,35.5930
3379,34.8502
3380,35.5051
3381,31.3874
3382,35.6796
3383,33.4236
3384,33.4912
3385,35.3494
3386,37.0665
3387,35.3008
3388,32.8689
3389,34.2602
3390,37.6115
3391,33.7664
3392,32.6358
3393,34.7078
3394,34.9675
3395,33.2426
3396,33.4065
3397,36.9252
3398,34.4264
3399,34.3335
3400,34.1079
3401,35.6150
3402,35.7196
3403,36.8223
3404,33.1666
3405,36.9901
3406,33.2091
3407,39.2506
3408,35.7767
3409,36.5805
3410,34.3089
3411,35.4849
3412,32.4756
3413,39.0420
3414,37.3486
3415,36.5693
3416,35.1547
3417,38.0249
3418,36.6000
3419,35.7892
3420,36.5133
3421,39.9589
3422,39.2166
3423,41.7562
3424,36.2900
3425,35.5630
3426,35.9391
3427,36.4890
3428,33.6352
3429,32.8254
3430,35.4302
3431,33.6306
3432,45.0107
3433,33.2478
3434,33.2215
3435,33.0168
3436,36.2192
3437,34.4409
3438,33.6918
3439,33.7885
3440,34.8827
3441,33.2910
3442,35.8675
3443,34.1113
3444,32.2235
3445,33.9450
3446,35.1314
3447,34.2586
3448,35.8691
3449,34.7907
3450,34.9489
3451,34.1280
3452,32.5114
3453,34.4504
3454,33.5337
3455,34.8208
3456,32.6969
3457,33.6279
3458,35.7120
3459,34.9124
3460,34.3313
3461,36.2395
3462,37.1909
3463,37.8290
3464,33.2341
3465,33.6442
3466,33.0892
3467,34.6885
3468,35.3971
3469,35.4724
3470,38.7204
3471,36.1482
3472,34.5816
3473,37.2223
3474,36.8975
3475,38.7651
3476,35.0179
3477,35.5643
3478,33.0717
3479,34.9866
3480,36.0763
3481,34.1112
3482,33.8212
3483,32.9510
3484,32.7412
3485,32.7452
3486,33.8081
3487,32.6847
3488,34.0246
3489,31.8924
3490,32.5991
3491,33.8770
3492,34.0390
3493,35.9916
3494,33.2546
3495,33.3726
3496,33.8543
3497,32.5118
3498,33.8686
3499,32.9387
3500,33.8418
3501,35.2106
3502,34.0731
3503,33.0506
3504,33.8354
3505,33.4192
3506,32.3189
3507,32.5205
3508,32.6562
3509,33.4874
3510,32.6764
3511,34.9648
3512,34.0685
3513,31.6182
3514,34.8319
3515,33.6130
3516,34.1208
3517,35.5810
3518,35.0287
3519,35.4475
3520,32.1352
3521,32.9452
3522,34.4093
3523,35.1562
3524,34.6017
3525,35.1573
3526,35.6356
3527,39.9303
3528,34.5937
3529,35.5315
3530,35.7437
3531,35.9078
3532,33.0494
3533,34.1179
3534,36.7597
3535,33.3053
3536,35.6392
3537,37.3075
3538,36.3361
3539,34.4037
3540,36.7636
3541,33.6348
3542,37.0621
3543,30.7676
3544,33.1332
3545,32.4042
3546,35.0402
3547,34.7145
3548,32.8325
3549,32.9149
3550,36.1793
3551,31.9511
3552,32.5850
3553,34.2227
3554,32.7927
3555,32.2139
3556,35.4024
3557,31.2162
3558,35.0250
3559,36.4727
3560,33.4344
3561,33.5127
3562,34.2599
3563,38.1685
3564,34.6338
3565,34.6035
3566,31.1535
3567,34.3941
3568,34.0226
3569,32.4587
3570,32.9253
3571,34.0410
3572,33.0126
3573,34.6491
3574,33.5618
3575,37.2014
3576,32.9334
3577,38.6578
3578,33.4742
3579,35.4823
3580,31.4692
3581,36.7685
3582,34.8388
3583,34.2779
3584,31.4818
3585,36.1896
3586,35.5310
3587,34.6682
3588,31.8947
3589,34.8605
3590,30.8805
3591,35.5386
3592,32.7287
3593,34.8468
3594,34.1823
3595,36.4032
3596,35.1452
3597,38.0545
3598,34.8229
3599,33.9370
3600,35.9061
3601,34.1867
3602,32.9547
3603,42.6134
3604,33.7029
3605,34.6372
3606,34.0035
3607,31.5686
3608,33.4872
3609,34.2920
3610,35.0363
3611,36.3159
3612,33.4036
3613,34.1527
3614,35.9960
3615,36.4473
3616,36.2297
3617,35.8003
3618,31.3820
3619,32.5545
3620,34.4037
