Frame,Latency_ms
230,27.1327
231,27.2949
232,28.2279
233,28.3177
234,27.6265
235,27.6936
236,26.7932
237,26.6780
238,27.9677
239,27.2274
240,28.3047
241,26.4813
242,28.9135
243,26.5730
244,27.1079
245,28.1147
246,26.0445
247,28.0075
248,27.9368
249,27.5390
250,26.4203
251,27.6800
252,26.8641
253,26.9893
254,27.8054
255,28.1417
256,26.9190
257,27.9737
258,26.7033
259,26.9755
260,27.9455
261,26.5922
262,27.2148
263,27.6608
264,26.1901
265,27.2335
266,27.5514
267,27.2319
268,29.0854
269,26.6178
270,28.4501
271,28.8028
272,27.7204
273,27.4225
274,30.6499
275,27.8598
276,27.2520
277,28.8903
278,26.8814
279,26.5254
280,26.7245
281,28.6655
282,26.8497
283,27.4607
284,27.5885
285,26.3704
286,27.8399
287,28.8892
288,27.3449
289,27.3286
290,25.4546
291,27.0142
292,25.9708
293,27.6673
294,26.1864
295,27.0492
296,26.9419
297,26.6264
298,28.6790
299,27.4328
300,30.6395
301,27.5130
302,26.8254
303,26.1785
304,27.3338
305,27.7595
306,25.6155
307,26.2946
308,26.0922
309,26.2777
310,27.2038
311,27.0628
312,27.6830
313,27.1425
314,28.1912
315,28.3545
316,27.4647
317,28.2732
318,29.0415
319,28.9411
320,27.9260
321,27.4184
322,27.2316
323,27.6746
324,28.1129
325,27.7047
326,28.4193
327,27.9091
328,26.2853
329,26.6821
330,27.0313
331,26.9250
332,27.4583
333,28.1329
334,28.9266
335,29.4212
336,28.6408
337,29.2099
338,27.6327
339,27.4148
340,30.4775
341,29.2619
342,28.5968
343,27.7603
344,27.2705
345,28.5187
346,26.3946
347,29.6719
348,27.6981
349,28.5206
350,28.0396
351,30.2055
352,26.3501
353,27.2179
354,27.9520
355,27.8606
356,27.5947
357,28.0133
358,29.4768
359,27.6230
360,27.6897
361,26.2275
362,27.3326
363,29.7417
364,27.0711
365,28.9537
366,30.0184
367,28.6430
368,27.1258
369,28.2967
370,28.9758
371,29.4871
372,28.5396
373,27.2983
374,28.5055
375,28.2566
376,28.5853
377,27.0916
378,27.7689
379,29.0055
380,27.9741
381,28.2052
382,27.8985
383,29.8853
384,27.6523
385,27.5912
386,28.6387
387,32.3773
388,28.4297
389,27.4723
390,27.2795
391,27.9229
392,27.1050
393,28.5527
394,27.6768
395,28.8584
396,26.6581
397,27.4527
398,34.5591
399,29.7877
400,27.8468
401,28.6958
402,31.2435
403,29.4780
404,27.5804
405,29.0249
406,27.7732
407,27.9950
408,28.9470
409,28.0781
410,29.0359
411,29.7038
412,27.7039
413,28.2126
414,29.5653
415,30.1228
416,28.5207
417,29.2803
418,31.3337
419,28.0052
420,29.1100
421,30.3252
422,28.4799
423,29.6568
424,28.5904
425,28.3133
426,27.7933
427,29.8642
428,28.7922
429,28.3498
430,28.1049
431,28.0705
432,27.6295
433,28.6688
434,27.0799
435,30.0988
436,29.2028
437,27.4588
438,26.4430
439,27.7582
440,28.5557
441,28.3695
442,30.3476
443,28.0536
444,26.7626
445,28.1983
446,28.0791
447,29.0860
448,29.1256
449,28.0710
450,28.2957
451,27.6117
452,27.7097
453,27.7908
454,26.8668
455,29.1233
456,28.2041
457,28.6931
458,26.7806
459,26.5830
460,26.8915
461,28.4340
462,27.8169
463,29.5588
464,29.3912
465,28.1831
466,27.3465
467,28.7903
468,26.8901
469,27.6615
470,27.5108
471,31.8130
472,28.1845
473,28.6728
474,26.8735
475,28.8279
476,27.8296
477,28.0906
478,28.6411
479,31.2178
480,29.2919
481,26.8679
482,26.8442
483,32.0382
484,27.5932
485,28.0418
486,29.2539
487,28.0162
488,29.1348
489,28.7113
490,29.1214
491,28.3894
492,27.8428
493,27.9437
494,28.8338
495,29.2504
496,28.0640
497,29.1924
498,28.0721
499,27.8391
500,29.0384
501,30.4963
502,28.4638
503,30.9420
504,27.9457
505,29.6694
506,28.3188
507,29.7761
508,29.0338
509,27.4426
510,27.0860
511,29.4373
512,27.2770
513,29.1228
514,28.7013
515,29.1429
516,28.3912
517,28.3098
518,29.1891
519,28.8032
520,26.8652
521,26.6746
522,26.5650
523,28.3511
524,29.9337
525,28.3229
526,29.1318
527,28.7670
528,28.9696
529,30.5859
530,27.8767
531,29.0665
532,28.6338
533,28.3035
534,27.8668
535,28.0112
536,29.5392
537,28.0370
538,28.7876
539,30.1554
540,28.6059
541,25.9080
542,29.7839
543,29.3169
544,28.9553
545,26.1383
546,27.6421
547,28.5484
548,27.9577
549,28.1927
550,27.0312
551,29.0211
552,27.4649
553,27.2017
554,24.9514
555,28.3658
556,30.1124
557,29.0756
558,29.9952
559,28.6384
560,27.3953
561,27.1303
562,29.1830
563,27.9873
564,27.1871
565,30.1019
566,29.3273
567,28.3238
568,26.9800
569,27.6535
570,28.6351
571,28.9744
572,28.0101
573,26.6958
574,29.5188
575,29.1712
576,27.3627
577,28.9474
578,29.3556
579,29.7786
580,28.1884
581,27.8841
582,30.1396
583,29.5583
584,29.3437
585,28.6675
586,28.5881
587,28.1557
588,27.5938
589,32.0203
590,29.3710
591,29.5035
592,29.6187
593,28.0594
594,27.8378
595,28.9826
596,29.1292
597,28.7711
598,28.3691
599,28.1730
600,30.6834
601,29.8035
602,28.5278
603,29.3300
604,28.3975
605,27.5830
606,29.0308
607,27.6989
608,28.2833
609,28.1471
610,29.8632
611,31.6698
612,29.5968
613,27.8183
614,29.6507
615,29.5702
616,29.4459
617,28.9153
618,29.2775
619,30.3893
620,28.9032
621,29.6402
622,27.9610
623,29.4003
624,27.9357
625,27.5945
626,27.7881
627,27.8407
628,28.8070
629,27.3493
630,28.2579
631,29.1506
632,27.8854
633,28.0929
634,28.2365
635,29.0415
636,27.3608
637,27.3826
638,27.5290
639,29.6014
640,29.3603
641,27.5042
642,28.6385
643,31.6802
644,27.8336
645,29.7405
646,28.0368
647,29.7345
648,27.4833
649,29.8619
650,28.9291
651,28.0029
652,27.5055
653,27.7242
654,28.6628
655,28.1044
656,26.8343
657,28.5112
658,27.0148
659,28.4472
660,27.7152
661,27.8478
662,28.4954
663,30.2724
664,28.1087
665,29.0359
666,28.7886
667,28.7123
668,27.6951
669,27.5232
670,28.5983
671,28.1096
672,29.0239
673,31.3713
674,28.6801
675,29.0456
676,26.8489
677,27.6324
678,27.8114
679,27.0366
680,28.7288
681,27.9680
682,29.9684
683,32.2492
684,26.9616
685,28.8113
686,31.8062
687,28.7551
688,27.5529
689,27.7287
690,29.0753
691,30.6919
692,29.9919
693,28.0424
694,27.0069
695,31.6470
696,28.8572
697,28.4054
698,28.9260
699,29.7629
700,30.9330
701,32.2824
702,28.7617
703,28.3463
704,28.4603
705,26.7253
706,26.9197
707,28.8001
708,28.8939
709,27.7255
710,29.6808
711,29.8538
712,29.5304
713,27.9466
714,27.3859
715,30.6872
716,30.2229
717,30.1028
718,27.9807
719,27.9834
720,28.3148
721,28.7551
722,29.2002
723,29.0436
724,27.8104
725,27.1256
726,27.7117
727,27.8611
728,27.8253
729,30.3379
730,27.5260
731,28.0232
732,28.9353
733,27.3514
734,27.6172
735,29.7021
736,27.9968
737,27.5629
738,29.9209
739,29.8235
740,29.2674
741,27.6395
742,29.2709
743,28.8128
744,27.5381
745,29.1878
746,28.9462
747,28.6280
748,28.1302
749,28.6086
750,29.2583
751,28.6247
752,28.0429
753,27.3031
754,27.8674
755,29.0977
756,27.3166
757,26.8042
758,28.4493
759,29.5474
760,26.8250
761,27.8670
762,30.2226
763,29.4763
764,29.3145
765,28.3858
766,26.7809
767,30.7860
768,27.9517
769,27.6990
770,27.8238
771,28.5165
772,29.6679
773,28.6072
774,29.4199
775,27.2593
776,27.9814
777,28.9124
778,28.9414
779,30.7647
780,26.8021
781,30.5149
782,29.1386
783,29.1694
784,28.1775
785,27.0122
786,27.9911
787,28.7826
788,29.3891
789,28.1710
790,28.4556
791,29.7119
792,29.5262
793,29.1181
794,27.7648
795,29.1595
796,29.3048
797,30.3818
798,28.6339
799,29.7278
800,30.4205
801,28.8701
802,28.3025
803,29.4277
804,28.3184
805,29.6061
806,28.1108
807,29.0871
808,28.3730
809,28.5239
810,28.3597
811,29.1151
812,28.8172
813,28.6979
814,29.6511
815,29.4911
816,30.3550
817,30.3306
818,27.4215
819,29.8545
820,27.9290
821,27.2489
822,28.6768
823,33.2397
824,28.0906
825,30.2149
826,27.2082
827,29.9406
828,29.4536
829,30.5581
830,29.1164
831,30.3139
832,29.6456
833,28.8726
834,28.6150
835,28.5960
836,28.0141
837,28.1628
838,28.3004
839,28.5899
840,27.2379
841,28.6932
842,30.2899
843,29.5611
844,29.5519
845,27.7256
846,29.0150
847,30.0334
848,28.8105
849,27.7374
850,28.7431
851,29.9957
852,28.1199
853,28.4051
854,28.1267
855,27.5368
856,30.2360
857,30.2945
858,28.5927
859,30.6490
860,29.1740
861,29.6253
862,28.6516
863,30.1487
864,30.9916
865,30.0336
866,29.3151
867,29.7378
868,29.7904
869,27.3918
870,27.8050
871,30.0719
872,29.4142
873,29.4735
874,29.1827
875,29.8539
876,27.9269
877,28.7761
878,27.4352
879,28.4627
880,27.6960
881,27.0870
882,28.7688
883,28.8328
884,27.6261
885,26.1194
886,29.7110
887,30.2475
888,27.7503
889,28.5214
890,29.1555
891,28.4022
892,28.2928
893,30.7792
894,27.2791
895,28.4058
896,29.0950
897,28.3734
898,28.7430
899,29.7466
900,32.0878
901,28.3408
902,27.9632
903,28.9471
904,28.0155
905,28.0146
906,29.0208
907,30.7560
908,27.8370
909,29.7415
910,28.3282
911,30.2449
912,29.8627
913,30.0886
914,27.9807
915,29.1019
916,28.6209
917,30.1401
918,28.4407
919,29.8366
920,30.8139
921,27.9728
922,27.9104
923,30.8890
924,29.3882
925,35.4279
926,29.2550
927,29.8121
928,29.6511
929,29.6576
930,28.9980
931,29.4567
932,29.5336
933,28.3438
934,29.5566
935,32.9838
936,29.3875
937,29.6835
938,28.9818
939,28.6025
940,30.7120
941,28.5138
942,29.1808
943,29.9701
944,28.8271
945,29.3335
946,27.8119
947,31.2557
948,28.4010
949,28.3844
950,28.1023
951,30.4725
952,28.0618
953,28.0752
954,27.9877
955,30.3519
956,29.9660
957,28.3373
958,29.4775
959,29.2085
960,28.1356
961,27.9135
962,30.8826
963,29.0532
964,28.7418
965,27.8625
966,26.4902
967,27.0508
968,30.4650
969,27.3147
970,28.0450
971,28.8079
972,30.1593
973,29.4408
974,28.2825
975,28.6591
976,28.7854
977,35.1067
978,30.8049
979,28.7551
980,28.5538
981,28.0390
982,28.9845
983,29.6183
984,29.1788
985,28.7352
986,26.8659
987,28.1271
988,27.5668
989,26.8657
990,29.1322
991,31.5046
992,28.5050
993,29.4246
994,29.3087
995,29.3930
996,26.9976
997,26.9575
998,28.3867
999,29.7249
1000,29.3579
1001,31.6622
1002,28.5972
1003,30.3272
1004,26.6607
1005,29.9455
1006,28.1821
1007,28.9425
1008,28.9841
1009,27.4360
1010,27.9552
1011,31.0607
1012,28.2916
1013,30.3506
1014,29.1566
1015,31.1129
1016,29.7058
1017,31.0248
1018,29.1036
1019,29.9444
1020,29.3710
1021,30.5806
1022,30.5788
1023,32.9550
1024,29.4174
1025,30.2909
1026,31.4637
1027,30.9048
1028,30.5113
1029,30.8710
1030,29.7937
1031,31.8118
1032,30.2406
1033,29.5324
1034,32.5998
1035,30.2815
1036,31.0983
1037,31.5273
1038,27.8668
1039,29.8779
1040,28.9133
1041,27.8616
1042,29.9092
1043,28.9450
1044,29.7677
1045,28.4430
1046,28.6305
1047,30.1104
1048,28.6717
1049,28.7333
1050,28.3848
1051,30.8522
1052,29.5646
1053,30.1406
1054,28.7247
1055,28.8847
1056,29.1650
1057,27.0244
1058,28.3911
1059,29.7045
1060,27.5119
1061,28.0049
1062,28.1751
1063,29.3942
1064,28.3789
1065,30.2442
1066,29.1566
1067,31.6378
1068,26.9241
1069,28.1370
1070,37.7559
1071,28.6540
1072,29.9219
1073,29.6183
1074,29.0678
1075,29.5461
1076,30.7471
1077,29.5557
1078,31.0709
1079,29.2171
1080,29.3890
1081,29.7818
1082,28.3171
1083,31.5334
1084,28.7722
1085,28.7982
1086,28.1213
1087,28.5126
1088,31.3444
1089,30.4720
1090,28.4728
1091,29.2337
1092,29.1032
1093,29.9816
1094,33.6672
1095,30.8286
1096,29.5502
1097,28.4153
1098,28.5981
1099,29.4789
1100,30.6947
1101,28.8364
1102,31.0705
1103,30.3395
1104,29.1562
1105,29.5394
1106,28.2833
1107,29.6453
1108,27.9174
1109,29.7724
1110,31.2608
1111,30.4376
1112,29.1724
1113,29.1812
1114,30.2238
1115,29.5172
1116,29.7318
1117,29.2777
1118,27.4046
1119,29.8251
1120,31.4368
1121,29.4525
1122,28.3927
1123,29.9198
1124,29.5481
1125,29.0002
1126,28.3758
1127,31.7107
1128,29.8946
1129,29.0497
1130,28.6638
1131,32.4160
1132,28.7680
1133,31.6823
1134,28.2692
1135,31.6525
1136,29.5938
1137,28.3624
1138,30.0679
1139,31.5749
1140,29.7009
1141,29.0734
1142,30.0953
1143,28.9522
1144,30.1936
1145,29.6365
1146,30.2957
1147,29.0117
1148,29.1690
1149,29.3912
1150,30.3815
1151,29.5086
1152,29.8412
1153,28.4235
1154,28.1226
1155,30.4561
1156,29.0481
1157,30.2398
1158,28.9702
1159,30.0302
1160,29.6300
1161,27.2083
1162,30.4964
1163,33.5033
1164,29.6095
1165,31.4888
1166,30.3432
1167,29.3799
1168,28.6061
1169,29.6563
1170,29.5510
1171,30.5369
1172,29.3690
1173,29.4191
1174,28.4544
1175,31.3177
1176,26.9441
1177,29.4570
1178,30.4002
1179,30.1828
1180,29.0647
1181,28.3539
1182,30.8449
1183,31.2164
1184,28.1682
1185,29.8742
1186,29.2504
1187,29.5807
1188,28.4932
1189,29.5885
1190,28.9736
1191,29.6077
1192,27.7152
1193,30.3494
1194,29.2471
1195,29.4779
1196,28.0922
1197,27.7032
1198,28.6304
1199,27.8756
1200,29.8530
1201,29.3351
1202,27.5748
1203,29.5746
1204,29.2613
1205,29.5957
1206,29.8918
1207,30.9070
1208,28.4506
1209,29.2886
1210,27.9632
1211,29.9826
1212,29.5615
1213,29.7823
1214,28.1907
1215,30.3994
1216,28.8073
1217,27.1637
1218,29.5245
1219,28.8381
1220,28.3190
1221,29.6255
1222,28.6757
1223,31.2131
1224,28.4802
1225,31.3820
1226,31.2334
1227,31.4346
1228,29.5834
1229,29.2914
1230,29.0024
1231,30.1984
1232,29.4154
1233,28.7558
1234,28.6543
1235,30.4786
1236,29.9208
1237,27.6106
1238,28.1181
1239,29.6869
1240,28.2529
1241,28.7396
1242,30.4349
1243,29.1502
1244,29.8037
1245,31.9009
1246,30.1242
1247,30.1848
1248,31.4926
1249,29.8510
1250,29.3700
1251,30.0222
1252,29.7208
1253,29.2326
1254,30.3938
1255,31.0750
1256,30.1311
1257,29.4314
1258,27.6497
1259,30.5521
1260,28.1093
1261,28.3143
1262,30.0544
1263,28.7464
1264,29.5652
1265,28.8134
1266,29.7670
1267,28.6077
1268,29.5379
1269,32.1926
1270,29.2153
1271,31.6049
1272,32.1838
1273,33.3130
1274,33.3005
1275,34.1003
1276,35.9912
1277,29.9665
1278,29.0037
1279,31.2946
1280,28.1834
1281,27.9089
1282,30.1468
1283,32.0302
1284,40.2184
1285,31.6596
1286,28.2040
1287,30.7321
1288,27.9489
1289,29.5477
1290,31.1128
1291,31.2141
1292,29.0586
1293,28.5184
1294,28.6388
1295,28.9341
1296,30.4168
1297,29.0620
1298,28.2377
1299,29.3409
1300,28.2499
1301,29.9168
1302,29.2121
1303,29.8424
1304,29.1774
1305,32.4714
1306,31.8656
1307,31.1034
1308,30.5991
1309,30.3242
1310,29.0668
1311,29.8355
1312,31.3743
1313,28.4945
1314,28.6387
1315,30.0784
1316,36.7549
1317,27.7523
1318,29.5435
1319,29.7624
1320,28.4087
1321,29.0318
1322,31.3901
1323,29.5498
1324,29.1651
1325,28.1148
1326,28.0545
1327,31.9675
1328,28.8108
1329,29.0038
1330,33.0655
1331,32.9662
1332,38.0731
1333,30.7863
1334,30.3795
1335,32.1542
1336,31.6957
1337,30.3851
1338,30.6421
1339,31.2214
1340,32.8580
1341,32.5714
1342,33.2673
1343,33.7088
1344,33.6848
1345,31.5109
1346,29.6200
1347,32.9700
1348,29.1204
1349,31.1913
1350,34.7771
1351,30.3803
1352,28.8014
1353,29.2994
1354,29.0992
1355,30.0746
1356,31.7433
1357,29.0348
1358,31.1593
1359,30.4749
1360,29.5674
1361,29.2623
1362,29.6765
1363,31.0599
1364,28.0778
1365,30.8716
1366,29.5565
1367,31.4468
1368,31.0373
1369,30.3542
1370,30.0234
1371,33.5632
1372,31.3615
1373,31.3908
1374,30.8576
1375,44.5507
1376,31.8744
1377,28.7677
1378,27.9322
1379,29.6421
1380,29.1344
1381,30.7851
1382,30.5279
1383,31.5378
1384,34.3380
1385,31.3603
1386,30.7454
1387,31.2108
1388,34.2547
1389,32.5499
1390,29.4841
1391,30.5335
1392,28.3484
1393,31.8887
1394,30.0879
1395,31.8275
1396,29.9527
1397,28.9717
1398,30.3989
1399,30.3315
1400,30.2617
1401,28.5487
1402,29.1846
1403,29.9991
1404,30.2056
1405,31.2774
1406,29.1125
1407,31.0510
1408,27.7380
1409,29.3472
1410,28.3178
1411,31.2084
1412,28.8982
1413,28.9759
1414,30.1219
1415,31.9494
1416,31.5889
1417,29.9715
1418,29.3160
1419,30.0520
1420,29.2737
1421,30.4142
1422,28.3501
1423,30.9504
1424,30.9998
1425,33.7416
1426,29.0465
1427,29.4338
1428,28.5664
1429,28.3409
1430,28.9871
1431,29.6041
1432,30.0126
1433,32.1497
1434,28.1875
1435,29.9928
1436,31.3761
1437,29.6011
1438,29.0747
1439,30.9138
1440,28.4624
1441,31.8480
1442,30.8787
1443,28.7355
1444,27.8106
1445,29.5854
1446,30.3791
1447,31.4349
1448,30.3094
1449,30.6301
1450,29.9342
1451,33.7367
1452,28.9111
1453,27.2806
1454,28.7630
1455,31.4365
1456,29.2504
1457,30.3653
1458,29.7732
1459,30.8756
1460,29.2219
1461,29.6904
1462,29.7524
1463,30.9850
1464,30.9954
1465,29.4145
1466,30.2923
1467,29.1220
1468,28.5150
1469,29.9774
1470,28.8536
1471,29.5049
1472,32.6239
1473,31.3046
1474,30.3385
1475,30.8139
1476,28.0590
1477,28.8616
1478,29.2295
1479,30.8442
1480,29.8881
1481,29.5030
1482,30.3600
1483,35.4517
1484,31.8716
1485,29.9075
1486,29.7526
1487,30.9142
1488,30.9501
1489,29.6275
1490,31.8804
1491,30.9247
1492,36.1272
1493,62.5798
1494,36.9870
1495,34.9268
1496,32.8069
1497,30.7830
1498,31.9885
1499,32.1820
1500,28.0379
1501,31.4554
1502,31.2951
1503,32.4854
1504,29.6535
1505,29.4283
1506,27.8479
1507,30.8694
1508,31.1596
1509,29.0746
1510,27.7728
1511,29.0608
1512,30.3445
1513,30.9951
1514,28.4591
1515,29.7733
1516,33.4648
1517,31.5461
1518,34.0661
1519,32.1218
1520,38.5837
1521,39.8546
1522,36.4056
1523,30.3971
1524,37.8559
1525,38.1690
1526,33.5137
1527,37.0953
1528,28.6182
1529,31.8356
1530,29.9412
1531,30.1701
1532,28.2712
1533,31.5799
1534,31.0241
1535,32.0377
1536,32.0588
1537,31.9744
1538,30.4422
1539,32.4449
1540,31.3734
1541,30.2306
1542,30.9213
1543,35.6442
1544,33.7449
1545,28.7843
1546,29.7701
1547,30.9144
1548,29.8001
1549,32.7363
1550,32.1968
1551,32.1739
1552,29.0290
1553,36.4973
1554,28.9452
1555,29.9834
1556,28.8568
1557,33.5963
1558,31.4181
1559,30.3362
1560,37.3347
1561,34.6688
1562,31.0769
1563,32.8766
1564,31.8384
1565,30.4315
1566,32.4555
1567,30.3409
1568,29.7741
1569,28.0302
1570,34.7883
1571,30.6312
1572,29.8876
1573,31.4159
1574,31.7581
1575,32.9539
1576,29.7895
1577,32.7173
1578,29.4725
1579,30.7580
1580,33.1803
1581,32.3118
1582,37.9352
1583,33.2025
1584,29.3600
1585,37.4109
1586,30.5085
1587,31.8874
1588,28.5217
1589,32.6497
1590,30.5115
1591,31.3443
1592,32.6804
1593,32.5435
1594,29.1166
1595,34.8413
1596,32.5154
1597,32.6761
1598,29.8710
1599,32.3493
1600,30.9637
1601,33.7527
1602,28.7426
1603,29.6168
1604,30.5059
1605,32.8669
1606,34.4332
1607,29.7952
1608,30.9528
1609,32.9633
1610,28.4148
1611,33.6813
1612,30.9918
1613,33.6353
1614,31.3797
1615,28.6615
1616,34.8560
1617,31.8787
1618,62.5944
1619,36.7079
1620,41.9397
1621,43.5081
1622,49.3982
1623,45.5178
1624,48.0473
1625,45.8759
1626,47.5317
1627,44.5424
1628,53.6932
1629,41.5420
1630,32.8381
1631,30.8134
1632,41.1116
1633,60.2376
1634,33.3617
1635,30.6108
1636,32.8489
1637,28.8111
1638,31.7870
1639,29.9237
1640,34.3823
1641,31.1588
1642,34.2291
1643,34.6463
1644,28.1681
1645,34.8027
1646,29.9538
1647,33.2288
1648,32.5087
1649,30.5833
1650,30.7334
1651,35.9655
1652,31.7561
1653,70.8011
1654,32.3132
1655,35.2390
1656,37.0733
1657,32.7142
1658,34.3592
1659,31.6501
1660,32.4818
1661,33.6753
1662,32.1761
1663,37.1227
1664,29.6605
1665,30.2247
1666,30.7605
1667,38.7437
1668,32.1498
1669,30.4801
1670,31.7690
1671,29.9463
1672,31.9251
1673,35.1877
1674,30.8738
1675,29.0234
1676,31.4063
1677,32.0376
1678,36.6876
1679,35.7697
1680,31.3859
1681,30.9957
1682,35.7982
1683,32.1397
1684,30.8395
1685,31.3134
1686,33.0871
1687,30.7947
1688,33.2773
1689,36.8053
1690,31.4046
1691,31.2390
1692,31.0435
1693,32.5177
1694,30.3317
1695,32.5468
1696,30.8819
1697,32.2736
1698,29.6015
1699,31.3388
1700,31.6220
1701,31.0199
1702,34.2480
1703,32.9440
1704,32.3736
1705,30.4068
1706,32.4577
1707,32.6492
1708,31.6651
1709,33.9547
1710,31.6792
1711,34.6393
1712,30.8112
1713,29.2861
1714,30.9765
1715,33.1670
1716,33.8294
1717,31.8330
1718,30.4781
1719,33.7034
1720,30.5958
1721,32.1265
1722,29.1544
1723,27.8311
1724,30.2852
1725,36.0985
1726,30.3895
1727,32.9715
1728,33.2419
1729,34.8081
1730,33.1256
1731,35.7862
1732,32.9282
1733,32.9952
1734,29.8700
1735,29.5030
1736,27.4628
1737,31.1122
1738,32.8371
1739,31.7876
1740,32.2623
1741,34.0312
1742,33.4848
1743,29.4015
1744,29.1717
1745,32.9396
1746,32.2227
1747,28.4686
1748,33.0808
1749,28.4564
1750,31.2741
1751,28.1798
1752,32.1798
1753,34.4061
1754,33.5058
1755,34.3589
1756,29.6586
1757,32.5684
1758,35.7295
1759,28.8986
1760,30.8319
1761,36.1017
1762,29.6791
1763,30.0707
1764,32.1642
1765,28.9063
1766,31.1190
1767,33.1047
1768,29.1138
1769,31.5863
1770,30.5426
1771,32.8657
1772,30.7100
1773,30.7171
1774,30.4555
1775,31.8549
1776,30.7094
1777,36.3045
1778,34.9400
1779,38.9537
1780,34.8925
1781,39.6077
1782,35.7751
1783,47.0512
1784,41.6938
1785,40.9979
1786,37.8455
1787,37.2465
1788,31.8345
1789,30.6110
1790,30.7745
1791,33.0485
1792,32.8053
1793,33.7641
1794,30.9799
1795,31.2358
1796,34.6311
1797,30.6037
1798,40.0902
1799,33.6494
1800,30.0500
1801,35.3426
1802,32.7080
1803,29.1732
1804,33.7068
1805,31.4974
1806,31.8483
1807,29.2659
1808,32.2624
1809,35.2828
1810,33.4041
1811,32.0751
1812,33.5283
1813,32.7129
1814,32.3414
1815,29.1554
1816,35.6962
1817,32.5998
1818,34.8783
1819,30.2930
1820,33.1767
1821,34.1065
1822,29.8596
1823,36.9529
1824,31.9087
1825,31.6105
1826,31.6331
1827,32.3968
1828,28.5999
1829,32.9993
1830,31.7181
1831,31.9591
1832,30.7004
1833,31.2646
1834,28.9070
1835,30.7574
1836,31.1817
1837,32.3281
1838,31.3391
1839,37.1738
1840,33.1341
1841,29.5867
1842,31.9720
1843,35.8372
1844,31.0133
1845,31.9117
1846,31.6743
1847,38.1439
1848,31.6374
1849,31.4391
1850,33.0517
